"month","day","system","year","date","julian","adj_adults","adj_jacks","ttl_adj_adults","ttl_adj_jacks","cum_adj_adults","cum_adj_jacks","prop_ttl_adult","prop_ttl_jack","cum_prop_adult","cum_prop_jack","stop.seq","d.m"
8,7,"Great Central Lake",1984,1984-08-07,220,415,NA,133310,0,86817,NA,0.003113044782837,NA,0.65124146725677,NA,">50% date","7-August"
8,7,"Sproat Lake",1984,1984-08-07,220,411,NA,89100,0,62261,NA,0.00461279461279461,NA,0.698776655443322,NA,">50% date","7-August"
8,8,"Great Central Lake",1983,1983-08-08,220,1054,NA,377612,0,331867,NA,0.00279122485514232,NA,0.878857133777528,NA,">50% date","8-August"
8,8,"Sproat Lake",1983,1983-08-08,220,395,NA,257793,0,235714,NA,0.00153223710496406,NA,0.914353764454427,NA,">50% date","8-August"
8,8,"Great Central Lake",1982,1982-08-08,220,6748,NA,160806,0,112195,NA,0.0419636083230725,NA,0.69770406576869,NA,">50% date","8-August"
8,8,"Sproat Lake",1982,1982-08-08,220,2837,NA,224693,0,182422,NA,0.0126261165234342,NA,0.811872198955909,NA,">50% date","8-August"
8,8,"Great Central Lake",1981,1981-08-08,220,1798,NA,262791,0,187202,NA,0.00684193903139757,NA,0.712360773390261,NA,">50% date","8-August"
8,8,"Sproat Lake",1981,1981-08-08,220,146,NA,130812,0,111125,NA,0.00111610555606519,NA,0.849501574779072,NA,">50% date","8-August"
8,7,"Great Central Lake",1980,1980-08-07,220,310,NA,165168,0,99224,NA,0.00187687687687688,NA,0.60074590719752,NA,">50% date","7-August"
8,7,"Sproat Lake",1980,1980-08-07,220,2441,NA,136033,0,93972,NA,0.0179441753104026,NA,0.690802966927143,NA,">50% date","7-August"
8,8,"Great Central Lake",1979,1979-08-08,220,497,NA,223264,0,152354,NA,0.00222606421097893,NA,0.682393937222302,NA,">50% date","8-August"
8,8,"Sproat Lake",1979,1979-08-08,220,292,NA,73473,0,57838,NA,0.00397424904386645,NA,0.787200740408041,NA,">50% date","8-August"
8,8,"Great Central Lake",1978,1978-08-08,220,66,NA,120442,0,29660,NA,0.000547981601102605,NA,0.246259610434898,NA,">1% date","8-August"
8,8,"Sproat Lake",1978,1978-08-08,220,14,NA,32580,0,24334,NA,0.000429711479435236,NA,0.746899938612646,NA,">50% date","8-August"
8,8,"Great Central Lake",1977,1977-08-08,220,5231,NA,85933,0,51146,NA,0.0608730057137537,NA,0.595184620576496,NA,">50% date","8-August"
8,8,"Sproat Lake",1977,1977-08-08,220,1545,NA,64219,0,56275,NA,0.0240583005029664,NA,0.876298291782806,NA,">50% date","8-August"
8,7,"Great Central Lake",1976,1976-08-07,220,258,NA,261966,0,131314,NA,0.000984860630768878,NA,0.501263522747227,NA,">50% date","7-August"
8,7,"Sproat Lake",1976,1976-08-07,220,103,NA,47404,0,45197,NA,0.00217281242089275,NA,0.953442747447473,NA,">50% date","7-August"
8,8,"Sproat Lake",1975,1975-08-08,220,823,NA,55069,0,38706,NA,0.0149448873231764,NA,0.702863680110407,NA,">50% date","8-August"
8,8,"Sproat Lake",1974,1974-08-08,220,0,NA,56011,0,53776,NA,0,NA,0.960097123779258,NA,">50% date","8-August"
8,8,"Great Central Lake",2022,2022-08-08,220,513,19,211669.26,24373,206355.16,24102,0.00242359235346691,0.000779551142657859,0.974894323341991,0.988881138965248,">50% date","8-August"
8,8,"Sproat Lake",2022,2022-08-08,220,905,0,368155,47082,358660,47082,0.00245820374570493,0,0.974209232524344,1,">50% date","8-August"
8,9,"Great Central Lake",2023,2023-08-09,221,129,174,118342,91954,117265,90497,0.0010900610096162,0.00189225047306262,0.990899258082507,0.98415512103878,">99% date","9-August"
8,9,"Sproat Lake",2023,2023-08-09,221,76,45,123895,54707,122876,54333,0.000613422656281529,0.00082256384009359,0.991775293595383,0.993163580529,">99% date","9-August"
8,9,"Great Central Lake",2021,2021-08-09,221,1319,90,222215,4627,108542,3425,0.00593569291001958,0.019451048195375,0.48845487478343,0.740220445212881,">1% date","9-August"
8,9,"Sproat Lake",2021,2021-08-09,221,880,990,92856,89428,65541,57756,0.00947703971741191,0.0110703582770497,0.705834841044197,0.645837992575032,">50% date","9-August"
8,8,"Great Central Lake",2020,2020-08-08,221,39,11,108969,31008,108551,30887,0.000357899953197698,0.000354747162022704,0.996164046655471,0.99609778121775,">99% date","8-August"
8,8,"Sproat Lake",2020,2020-08-08,221,32,32,129425,40005,128893,39473,0.000247247440602666,0.000799900012498438,0.995889511299981,0.986701662292213,">99% date","8-August"
8,9,"Great Central Lake",2019,2019-08-09,221,35,18,35992,12828,35740,12700,0.000972438319626584,0.00140318054256314,0.992998444098689,0.990021827252884,">99% date","9-August"
8,9,"Sproat Lake",2019,2019-08-09,221,95,68,91248,38108,90365,37473,0.00104111870945117,0.00178440222525454,0.990323075574259,0.983336832161226,">99% date","9-August"
8,9,"Great Central Lake",2018,2018-08-09,221,32.67,3.34,36417.81,2201.98,35439.61,2102.14,0.00089708853992044,0.00151681668316697,0.973139516077436,0.954658988728326,">50% date","9-August"
8,9,"Sproat Lake",2018,2018-08-09,221,1.81,0.19,146311.7,11500.62,144408.94,11300.34,1.23708493579119e-05,1.65208484412145e-05,0.986995161699304,0.982585286706282,">50% date","9-August"
8,9,"Great Central Lake",2017,2017-08-09,221,214.62,98.34,125845.74,12971.26,124695.74,12444.34,0.00170542125621416,0.00758137605753026,0.990861828139753,0.959377886188389,">99% date","9-August"
8,9,"Sproat Lake",2017,2017-08-09,221,174.9,451.09,142683.87,153787.81,141004.96,149457.73,0.00122578676903002,0.00293319737110503,0.9882333581224,0.971843802184321,">50% date","9-August"
8,8,"Great Central Lake",2016,2016-08-08,221,152.28,21.75,220952.45,3409.81,217249.04,2880.67,0.000689198060487675,0.00637865452913799,0.983238882393022,0.844818332986295,">50% date","8-August"
8,8,"Sproat Lake",2016,2016-08-08,221,237.17,24.81,211925.58,21227.17,209300.63,21071.12,0.00111911926818839,0.00116878509947393,0.987613812358093,0.992648572560544,">50% date","8-August"
8,9,"Great Central Lake",2015,2015-08-09,221,4091.18,285.38,417774.43,9764.64,204266.24,5503,0.0097927965577022,0.0292258598371266,0.488939066950555,0.563564043323666,">1% date","9-August"
8,9,"Sproat Lake",2015,2015-08-09,221,4194.52,648.48,312265.28,17982.29,159496.28,7339.06,0.0134325532444721,0.0360621478132096,0.510771738696021,0.408127107281664,">50% date","9-August"
8,9,"Great Central Lake",2014,2014-08-09,221,1057,482,110050.257727273,60880.994,96191.985,48349.994,0.00960470263158733,0.00791708492801547,0.874073236960368,0.794172217359,">50% date","9-August"
8,9,"Sproat Lake",2014,2014-08-09,221,645.989594379639,427.445851007423,278393.240408221,108596.853196603,268400.615474414,102449.847670226,0.00232042126250046,0.00393607953108529,0.96410607915927,0.943396099008056,">50% date","9-August"
8,9,"Great Central Lake",2013,2013-08-09,221,609,702,76964,107768.5,75243,100464,0.00791279039550959,0.00651396279989051,0.977638896107271,0.932220454028775,">50% date","9-August"
8,9,"Sproat Lake",2013,2013-08-09,221,18,39,203377.79521281,264347.291245978,192876.798394628,240180.81269379,8.85052371679278e-05,0.000147533193232951,0.94836704367262,0.908580570512821,">50% date","9-August"
8,8,"Great Central Lake",2012,2012-08-08,221,160,13,146503,2841,145493,2808,0.00109212780625653,0.00457585357268567,0.993105943223006,0.988384371700106,">99% date","8-August"
8,8,"Sproat Lake",2012,2012-08-08,221,97,32,190112,39269,188082,NA,0.000510225551253998,0.000814892154116479,0.989322083824272,NA,">50% date","8-August"
8,9,"Great Central Lake",2011,2011-08-09,221,441,10,436044,9776,430797,8905,0.00101136582546715,0.00102291325695581,0.98796681068883,0.910904255319149,">50% date","9-August"
8,9,"Sproat Lake",2011,2011-08-09,221,537,180,406302,32912,397515,NA,0.00132167697919282,0.0054691298006806,0.978373229765052,NA,">50% date","9-August"
8,9,"Great Central Lake",2010,2010-08-09,221,798,437,323555.945404585,24843.1829393628,270159,20910,0.00246634318217258,0.0175903386078438,0.834968430767621,0.841679588764334,">50% date","9-August"
8,9,"Sproat Lake",2010,2010-08-09,221,2384,438,358235,98201,316262,90580,0.00665484947031976,0.00446023971242655,0.882833893952294,0.922393865642916,">50% date","9-August"
8,9,"Great Central Lake",2009,2009-08-09,221,1316,154,196870.770003399,25370.5176615247,135614,20182,0.00668458806747839,0.00607003775226654,0.688847816248491,0.795490272183398,">50% date","9-August"
8,9,"Sproat Lake",2009,2009-08-09,221,568,105,156615,21216,123217,18824,0.00362672796347732,0.00494909502262443,0.786750949781311,0.887254901960784,">50% date","9-August"
8,8,"Great Central Lake",2008,2008-08-08,221,157,117,61164.75,12859.2567567568,59947,11513,0.00256683792543908,0.0090985040747805,0.980090656791698,0.895308353956819,">50% date","8-August"
8,8,"Sproat Lake",2008,2008-08-08,221,61,312,89694,27150,88943,25758,0.000680090084063594,0.0114917127071823,0.991627087653578,0.948729281767956,">99% date","8-August"
8,9,"Great Central Lake",2007,2007-08-09,221,138,0,69588.6666666667,7055,67656,7049,0.00198308153626548,0,0.972227278388243,0.999149539333806,">50% date","9-August"
8,9,"Sproat Lake",2007,2007-08-09,221,159,40,60893,11082,59559,NA,0.00261113756917872,0.0036094567767551,0.978092720017079,NA,">50% date","9-August"
8,9,"Great Central Lake",2006,2006-08-09,221,1359,14,133723.729685586,2039,106905,NA,0.0101627437642916,0.0068661108386464,0.799446741811325,NA,">50% date","9-August"
8,9,"Sproat Lake",2006,2006-08-09,221,0,0,61551,1806,55185,NA,0,0,0.896573573134474,NA,">50% date","9-August"
8,9,"Great Central Lake",2005,2005-08-09,221,233,47,181291.424381944,12714.6666666667,148582,NA,0.00128522350571374,0.00369651845637584,0.819575446034161,NA,">50% date","9-August"
8,9,"Sproat Lake",2005,2005-08-09,221,24,10,134079,16489,115433,NA,0.000178998948381178,0.000606464916004609,0.860932733686856,NA,">50% date","9-August"
8,8,"Great Central Lake",2004,2004-08-08,221,1446,131,214851,9559,37933,NA,0.00673024561207535,0.0137043623810022,0.176554914801421,NA,">1% date","8-August"
8,8,"Sproat Lake",2004,2004-08-08,221,1246,142,133765,16182,56693,NA,0.00931484319515568,0.00877518230132246,0.423825365379584,NA,">1% date","8-August"
8,9,"Great Central Lake",2003,2003-08-09,221,1403,39,244873.545564123,5477.08514374183,179075,NA,0.00572948783327274,0.00712057581295076,0.731295818776419,NA,">50% date","9-August"
8,9,"Sproat Lake",2003,2003-08-09,221,1011,193,172530,16471,140544,NA,0.00585985046078943,0.011717564203752,0.814606155451226,NA,">50% date","9-August"
8,9,"Great Central Lake",2002,2002-08-09,221,1529,120,268316.303142842,16539.4775212115,204616,NA,0.00569849830998162,0.00725536824522437,0.762592498492609,NA,">50% date","9-August"
8,9,"Sproat Lake",2002,2002-08-09,221,2371,399,203443,16746,178791,NA,0.0116543700201039,0.0238265854532426,0.878826010233825,NA,">50% date","9-August"
8,9,"Great Central Lake",2001,2001-08-09,221,2679,893,341971.470746463,66855.391496774,188542.007854875,NA,0.00783398683566269,0.0133571875058587,0.551338412655656,NA,">50% date","9-August"
8,9,"Sproat Lake",2001,2001-08-09,221,2418,1810,188652,182866,134300,NA,0.0128172508110171,0.0098979580676561,0.711892797319933,NA,">50% date","9-August"
8,8,"Great Central Lake",2000,2000-08-08,221,281,23,61461,10204,55006,8403,0.00457200501130798,0.00225401803214426,0.894974048583655,0.823500588004704,">50% date","8-August"
8,8,"Sproat Lake",2000,2000-08-08,221,153,126,104636,21703,97340,18714,0.00146221185825146,0.00580564898861909,0.93027256393593,0.862277104547758,">50% date","8-August"
8,9,"Great Central Lake",1999,1999-08-09,221,193.429411683082,NA,211111.279276675,0,209218.737610242,NA,0.000916243851800931,NA,0.991035336089495,NA,">99% date","9-August"
8,9,"Sproat Lake",1999,1999-08-09,221,334.227009953486,16.9646538054436,158358.47664386,11277.4577819465,150853.207501201,10693.3999021429,0.00211057227271228,0.00150429770019635,0.952605826339581,0.948210147083099,">50% date","9-August"
8,9,"Great Central Lake",1998,1998-08-09,221,1957,639,240635,33378,122339,14465,0.00813264903276747,0.0191443465755887,0.508400689841461,0.433369285157888,">50% date","9-August"
8,9,"Sproat Lake",1998,1998-08-09,221,4203,4110,196597,77417,115497,NA,0.0213787595945004,0.0530891147939083,0.587480989028317,NA,">50% date","9-August"
8,9,"Great Central Lake",1997,1997-08-09,221,158,NA,171894.455586796,0,132523,NA,0.00091916868092479,NA,0.770955639887316,NA,">50% date","9-August"
8,9,"Sproat Lake",1997,1997-08-09,221,196,12,139436,3967,100214,3536,0.00140566281304685,0.00302495588606,0.718709658911615,0.891353667759012,">50% date","9-August"
8,8,"Great Central Lake",1996,1996-08-08,221,1653,NA,165025,0,123279,NA,0.0100166641417967,NA,0.747032267838206,NA,">50% date","8-August"
8,8,"Sproat Lake",1996,1996-08-08,221,1911,NA,210051,0,182130,NA,0.00909779053658397,NA,0.86707513889484,NA,">50% date","8-August"
8,9,"Great Central Lake",1995,1995-08-09,221,530,NA,63896,0,54751,NA,0.00829472893451859,NA,0.856876799799674,NA,">50% date","9-August"
8,9,"Sproat Lake",1995,1995-08-09,221,1076,NA,102400,0,94183,NA,0.0105078125,NA,0.919755859375,NA,">50% date","9-August"
8,9,"Great Central Lake",1994,1994-08-09,221,148,NA,113493,0,65664,NA,0.00130404518340338,NA,0.578573127858106,NA,">50% date","9-August"
8,9,"Sproat Lake",1994,1994-08-09,221,750,NA,143770,0,98464,NA,0.00521666550740767,NA,0.684871670028518,NA,">50% date","9-August"
8,9,"Great Central Lake",1993,1993-08-09,221,2148,81,228647,8892,92643,NA,0.00939439397849086,0.00910931174089069,0.405179162639352,NA,">1% date","9-August"
8,9,"Sproat Lake",1993,1993-08-09,221,6496,NA,205289,0,130707,NA,0.0316431956899785,NA,0.636697533720755,NA,">50% date","9-August"
8,8,"Great Central Lake",1992,1992-08-08,221,1566,NA,195118,0,80807,NA,0.00802591252472863,NA,0.414144261421294,NA,">1% date","8-August"
8,8,"Sproat Lake",1992,1992-08-08,221,2188,NA,221938,0,114683,NA,0.00985860916111707,NA,0.516734403301823,NA,">50% date","8-August"
8,9,"Great Central Lake",1991,1991-08-09,221,117,NA,433390,0,264408,NA,0.000269964696924248,NA,0.610092526361937,NA,">50% date","9-August"
8,9,"Sproat Lake",1991,1991-08-09,221,954,NA,209475,0,138897,NA,0.00455424274973147,NA,0.663071965628357,NA,">50% date","9-August"
8,9,"Great Central Lake",1990,1990-08-09,221,167,NA,179604,0,73755,NA,0.000929823389234093,NA,0.410653437562638,NA,">1% date","9-August"
8,9,"Sproat Lake",1990,1990-08-09,221,148,NA,112790,0,64333,NA,0.00131217306498803,NA,0.570378579661317,NA,">50% date","9-August"
8,9,"Great Central Lake",1989,1989-08-09,221,822,NA,241263,0,160572,NA,0.00340707029258527,NA,0.66554755598662,NA,">50% date","9-August"
8,9,"Sproat Lake",1989,1989-08-09,221,197,NA,167987,0,136743,NA,0.0011727097930197,NA,0.814009417395394,NA,">50% date","9-August"
8,8,"Great Central Lake",1988,1988-08-08,221,1666,NA,206676,0,126103,NA,0.00806092628074861,NA,0.610148251369293,NA,">50% date","8-August"
8,8,"Sproat Lake",1988,1988-08-08,221,7058,NA,235417,0,173266,NA,0.0299808425050018,NA,0.735996126023184,NA,">50% date","8-August"
8,9,"Great Central Lake",1987,1987-08-09,221,802,NA,290715,0,169307,NA,0.0027587155805514,NA,0.582381370070344,NA,">50% date","9-August"
8,9,"Sproat Lake",1987,1987-08-09,221,347,NA,151835,0,120549,NA,0.00228537557216716,NA,0.793947377086969,NA,">50% date","9-August"
8,9,"Great Central Lake",1986,1986-08-09,221,110,NA,137807,0,88872,NA,0.000798217797354271,NA,0.644901928058807,NA,">50% date","9-August"
8,9,"Sproat Lake",1986,1986-08-09,221,85,NA,192941,0,148658,NA,0.000440549183429131,NA,0.770484241296562,NA,">50% date","9-August"
8,9,"Great Central Lake",1985,1985-08-09,221,5891,NA,120274,0,59751,NA,0.0489798293895605,NA,0.496790661323312,NA,">1% date","9-August"
8,9,"Sproat Lake",1985,1985-08-09,221,6445,NA,146951,0,85990,NA,0.0438581568005662,NA,0.585161040074583,NA,">50% date","9-August"
8,8,"Great Central Lake",1984,1984-08-08,221,316,NA,133310,0,87133,NA,0.00237041482259395,NA,0.653611882079364,NA,">50% date","8-August"
8,8,"Sproat Lake",1984,1984-08-08,221,293,NA,89100,0,62554,NA,0.00328843995510662,NA,0.702065095398429,NA,">50% date","8-August"
8,9,"Great Central Lake",1983,1983-08-09,221,563,NA,377612,0,332430,NA,0.00149094838087773,NA,0.880348082158406,NA,">50% date","9-August"
8,9,"Sproat Lake",1983,1983-08-09,221,265,NA,257793,0,235979,NA,0.00102795653877336,NA,0.9153817209932,NA,">50% date","9-August"
8,9,"Great Central Lake",1982,1982-08-09,221,5877,NA,160806,0,118072,NA,0.0365471437632924,NA,0.734251209531983,NA,">50% date","9-August"
8,9,"Sproat Lake",1982,1982-08-09,221,2191,NA,224693,0,184613,NA,0.00975108258824262,NA,0.821623281544151,NA,">50% date","9-August"
8,9,"Great Central Lake",1981,1981-08-09,221,1616,NA,262791,0,188818,NA,0.00614937345647301,NA,0.718510146846734,NA,">50% date","9-August"
8,9,"Sproat Lake",1981,1981-08-09,221,31,NA,130812,0,111156,NA,0.000236981316698774,NA,0.849738556095771,NA,">50% date","9-August"
8,8,"Great Central Lake",1980,1980-08-08,221,1172,NA,165168,0,100396,NA,0.00709580548290226,NA,0.607841712680422,NA,">50% date","8-August"
8,8,"Sproat Lake",1980,1980-08-08,221,1932,NA,136033,0,95904,NA,0.0142024361735755,NA,0.705005403100718,NA,">50% date","8-August"
8,9,"Great Central Lake",1979,1979-08-09,221,698,NA,223264,0,153052,NA,0.00312634370073097,NA,0.685520280923033,NA,">50% date","9-August"
8,9,"Sproat Lake",1979,1979-08-09,221,764,NA,73473,0,58602,NA,0.0103983776353218,NA,0.797599118043363,NA,">50% date","9-August"
8,9,"Great Central Lake",1978,1978-08-09,221,17,NA,120442,0,29677,NA,0.00014114677604158,NA,0.24640075721094,NA,">1% date","9-August"
8,9,"Sproat Lake",1978,1978-08-09,221,17,NA,32580,0,24351,NA,0.000521792510742787,NA,0.747421731123389,NA,">50% date","9-August"
8,9,"Great Central Lake",1977,1977-08-09,221,4454,NA,85933,0,55600,NA,0.0518310777000687,NA,0.647015698276564,NA,">50% date","9-August"
8,9,"Sproat Lake",1977,1977-08-09,221,838,NA,64219,0,57113,NA,0.0130490976190847,NA,0.88934738940189,NA,">50% date","9-August"
8,8,"Great Central Lake",1976,1976-08-08,221,1791,NA,261966,0,133105,NA,0.00683676507638396,NA,0.508100287823611,NA,">50% date","8-August"
8,8,"Sproat Lake",1976,1976-08-08,221,273,NA,47404,0,45470,NA,0.0057590076786769,NA,0.95920175512615,NA,">50% date","8-August"
8,9,"Sproat Lake",1975,1975-08-09,221,421,NA,55069,0,39127,NA,0.0076449545116127,NA,0.71050863462202,NA,">50% date","9-August"
8,9,"Sproat Lake",1974,1974-08-09,221,0,NA,56011,0,53776,NA,0,NA,0.960097123779258,NA,">50% date","9-August"
8,9,"Great Central Lake",2022,2022-08-09,221,426,0,211669.26,24373,206781.16,24102,0.00201257376720644,0,0.976906897109198,0.988881138965248,">50% date","9-August"
8,9,"Sproat Lake",2022,2022-08-09,221,215,0,368155,47082,358875,47082,0.000583993155056973,0,0.974793225679401,1,">50% date","9-August"
8,10,"Great Central Lake",2023,2023-08-10,222,120,162,118342,91954,117385,90659,0.00101401024150344,0.00176175044043761,0.99191326832401,0.985916871479218,">99% date","10-August"
8,10,"Sproat Lake",2023,2023-08-10,222,188,110,123895,54707,123064,54443,0.00151741393922273,0.00201071160911766,0.993292707534606,0.995174292138118,">99% date","10-August"
8,10,"Great Central Lake",2021,2021-08-10,222,1732,57,222215,4627,110274,3482,0.00779425331323268,0.0123189971904041,0.496249128096663,0.752539442403285,">1% date","10-August"
8,10,"Sproat Lake",2021,2021-08-10,222,833,923,92856,89428,66374,58679,0.00897087964159559,0.0103211522118352,0.714805720685793,0.656159144786868,">50% date","10-August"
8,9,"Great Central Lake",2020,2020-08-09,222,47,14,108969,31008,108598,30901,0.000431315328212611,0.000451496388028896,0.996595361983683,0.996549277605779,">99% date","9-August"
8,9,"Sproat Lake",2020,2020-08-09,222,68,68,129425,40005,128961,39541,0.000525400811280664,0.00169978752655918,0.996414912111261,0.988401449818773,">99% date","9-August"
8,10,"Great Central Lake",2019,2019-08-10,222,12,7,35992,12828,35752,12707,0.000333407423871972,0.000545681322107889,0.993331851522561,0.990567508574992,">99% date","10-August"
8,10,"Sproat Lake",2019,2019-08-10,222,88,64,91248,38108,90453,37537,0.00096440469928108,0.00167943738847486,0.99128748027354,0.985016269549701,">99% date","10-August"
8,10,"Great Central Lake",2018,2018-08-10,222,9.98,1.02,36417.81,2201.98,35449.59,2103.16,0.000274041739467585,0.000463219466116858,0.973413557816904,0.955122208194443,">50% date","10-August"
8,10,"Sproat Lake",2018,2018-08-10,222,2.72,0.29,146311.7,11500.62,144411.66,11300.63,1.85904476538787e-05,2.52160318313274e-05,0.987013752146957,0.982610502738113,">50% date","10-August"
8,10,"Great Central Lake",2017,2017-08-10,222,146.74,67.24,125845.74,12971.26,124842.48,12511.58,0.00116603072936756,0.00518376780667414,0.99202785886912,0.964561653995063,">99% date","10-August"
8,10,"Sproat Lake",2017,2017-08-10,222,124.62,321.39,142683.87,153787.81,141129.58,149779.12,0.000873399354811444,0.00208982753574552,0.989106757477212,0.973933629720067,">50% date","10-August"
8,9,"Great Central Lake",2016,2016-08-09,222,185.52,26.5,220952.45,3409.81,217434.56,2907.17,0.000839637668647711,0.0077716940240072,0.984078520061669,0.852590027010303,">50% date","9-August"
8,9,"Sproat Lake",2016,2016-08-09,222,375.44,32.56,211925.58,21227.17,209676.07,21103.68,0.00177156528249209,0.001533883226073,0.989385377640585,0.994182455786617,">50% date","9-August"
8,10,"Great Central Lake",2015,2015-08-10,222,3078.11,239.56,417774.43,9764.64,207344.35,5742.56,0.00736787553034301,0.0245334185387275,0.496306942480898,0.588097461862393,">1% date","10-August"
8,10,"Sproat Lake",2015,2015-08-10,222,3166.16,540.48,312265.28,17982.29,162662.44,7879.54,0.010139327689585,0.0300562386659319,0.520911066385606,0.438183345947596,">50% date","10-August"
8,10,"Great Central Lake",2014,2014-08-10,222,1041,1479,110050.257727273,60880.994,97232.985,49828.994,0.00945931451228232,0.0242932958683296,0.88353255147265,0.81846551322733,">50% date","10-August"
8,10,"Sproat Lake",2014,2014-08-10,222,175.984800282785,257.692028985507,278393.240408221,108596.853196603,268576.600274697,102707.539699211,0.000632144659923246,0.00237292353691854,0.964738223819194,0.945769022544975,">50% date","10-August"
8,10,"Great Central Lake",2013,2013-08-10,222,303,1596,76964,107768.5,75546,102060,0.00393690556623876,0.0148095222629989,0.98157580167351,0.947029976291774,">50% date","10-August"
8,10,"Sproat Lake",2013,2013-08-10,222,110.601818181818,109.019696969697,203377.79521281,264347.291245978,192987.40021281,240289.832390759,0.000543824452743658,0.000412410872287898,0.948910868125364,0.908992981385108,">50% date","10-August"
8,9,"Great Central Lake",2012,2012-08-09,222,132,8,146503,2841,145625,2816,0.000901005440161635,0.00281590989088349,0.994006948663167,0.991200281590989,">99% date","9-August"
8,9,"Sproat Lake",2012,2012-08-09,222,138,57,190112,39269,188220,NA,0.000725887897660327,0.00145152664951998,0.990047971721932,NA,">99% date","9-August"
8,10,"Great Central Lake",2011,2011-08-10,222,435,28,436044,9776,431232,8933,0.000997605746209098,0.00286415711947627,0.988964416435039,0.913768412438625,">50% date","10-August"
8,10,"Sproat Lake",2011,2011-08-10,222,495,155,406302,32912,398010,NA,0.00121830559534533,0.00470952843947496,0.979591535360397,NA,">50% date","10-August"
8,10,"Great Central Lake",2010,2010-08-10,222,438,224,323555.945404585,24843.1829393628,270597,21134,0.00135370716013984,0.00901655800493596,0.836322137927761,0.85069614676927,">50% date","10-August"
8,10,"Sproat Lake",2010,2010-08-10,222,677,127,358235,98201,316939,90707,0.00188982092760339,0.00129326585268989,0.884723714879897,0.923687131495606,">50% date","10-August"
8,10,"Great Central Lake",2009,2009-08-10,222,1150,218,196870.770003399,25370.5176615247,136764,20400,0.00584139534772047,0.00859265084411757,0.694689211596211,0.804082923027516,">50% date","10-August"
8,10,"Sproat Lake",2009,2009-08-10,222,1121,268,156615,21216,124338,19092,0.00715767966031351,0.01263197586727,0.793908629441624,0.899886877828054,">50% date","10-August"
8,9,"Great Central Lake",2008,2008-08-09,222,150,83,61164.75,12859.2567567568,60097,11596,0.00245239292239403,0.0064544943436477,0.982543049714092,0.901762848300467,">50% date","9-August"
8,9,"Sproat Lake",2008,2008-08-09,222,36,190,89694,27150,88979,25948,0.000401364639775236,0.00699815837937385,0.992028452293353,0.95572744014733,">99% date","9-August"
8,10,"Great Central Lake",2007,2007-08-10,222,125,0,69588.6666666667,7055,67781,7049,0.00179626950748685,0,0.97402354789573,0.999149539333806,">50% date","10-August"
8,10,"Sproat Lake",2007,2007-08-10,222,154,43,60893,11082,59713,NA,0.00252902632486493,0.00388016603501173,0.980621746341944,NA,">50% date","10-August"
8,10,"Great Central Lake",2006,2006-08-10,222,742,6,133723.729685586,2039,107647,NA,0.00554875340184278,0.00294261893084846,0.804995495213167,NA,">50% date","10-August"
8,10,"Sproat Lake",2006,2006-08-10,222,38,1,61551,1806,55223,NA,0.000617374210004711,0.000553709856035437,0.897190947344479,NA,">50% date","10-August"
8,10,"Great Central Lake",2005,2005-08-10,222,202,35,181291.424381944,12714.6666666667,148784,NA,0.00111422810366599,0.00275272651006711,0.820689674137827,NA,">50% date","10-August"
8,10,"Sproat Lake",2005,2005-08-10,222,54,20,134079,16489,115487,NA,0.000402747633857651,0.00121292983200922,0.861335481320714,NA,">50% date","10-August"
8,9,"Great Central Lake",2004,2004-08-09,222,443,57,214851,9559,38376,NA,0.00206189405681146,0.00596296683753531,0.178616808858232,NA,">1% date","9-August"
8,9,"Sproat Lake",2004,2004-08-09,222,770,81,133765,16182,57463,NA,0.00575636377228722,0.0050055617352614,0.429581729151871,NA,">1% date","9-August"
8,10,"Great Central Lake",2003,2003-08-10,222,1406,26,244873.545564123,5477.08514374183,180481,NA,0.00574173905458408,0.00474705054196717,0.737037557831003,NA,">50% date","10-August"
8,10,"Sproat Lake",2003,2003-08-10,222,1206,188,172530,16471,141750,NA,0.00699008868022953,0.0114140003642766,0.821596244131455,NA,">50% date","10-August"
8,10,"Great Central Lake",2002,2002-08-10,222,2288,143,268316.303142842,16539.4775212115,206904,NA,0.00852724926961278,0.00864598049222571,0.771119747762222,NA,">50% date","10-August"
8,10,"Sproat Lake",2002,2002-08-10,222,2017,243,203443,16746,180808,NA,0.00991432489689987,0.0145109279828019,0.888740335130725,NA,">50% date","10-August"
8,10,"Great Central Lake",2001,2001-08-10,222,2934,1156,341971.470746463,66855.391496774,191476.007854875,NA,0.00857966307421961,0.017291051239387,0.559918075729876,NA,">50% date","10-August"
8,10,"Sproat Lake",2001,2001-08-10,222,1914,1217,188652,182866,136214,NA,0.0101456650340309,0.00665514639134667,0.722038462353964,NA,">50% date","10-August"
8,9,"Great Central Lake",2000,2000-08-09,222,378,110,61461,10204,55384,8513,0.00615024161663494,0.0107800862406899,0.90112429020029,0.834280674245394,">50% date","9-August"
8,9,"Sproat Lake",2000,2000-08-09,222,90,80,104636,21703,97430,18794,0.00086012462250086,0.00368612634198037,0.931132688558431,0.865963230889739,">50% date","9-August"
8,10,"Great Central Lake",1999,1999-08-10,222,169,NA,211111.279276675,0,209387.737610242,NA,0.000800525678111755,NA,0.991835861767606,NA,">99% date","10-August"
